id,app_package,app_name,user,comment,rating,likes,total_votes,date,version_code,from_developer,is_edited,scraped_at,sentiment_label,metadata
182467701,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,عالی بود. مشکل اینترنت نداره. کارت به کارت گردن و بقیه چیزاشم که اوکیه,4,3,3,۱۴۰۴/۰۴/۱۰,41801449,False,False,2025-07-20T17:36:14.462993,positive,"{'input_tokens': 160, 'output_tokens': 1, 'total_tokens': 161, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558696', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182012909,ir.bmi.bam.nativeweb,Melli Bank,حمید,سلام کاملا ازخدمات راضی هستم درخدمت رسانی موفق باشید,5,2,3,۱۴۰۴/۰۴/۰۱,41901478,False,False,2025-07-20T17:36:14.462994,positive,"{'input_tokens': 152, 'output_tokens': 1, 'total_tokens': 153, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558704', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182006518,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,واقعا عالی من همه انتقالی هامو باهاش انجام میدم خیلی خیلی راضی ام 👌,5,2,3,۱۴۰۴/۰۴/۰۱,41901478,False,False,2025-07-20T17:36:17.814960,positive,"{'input_tokens': 157, 'output_tokens': 1, 'total_tokens': 158, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558712', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182005369,ir.bmi.bam.nativeweb,Melli Bank,باغی,عالی و بسیار سریع,5,2,3,۱۴۰۴/۰۴/۰۱,41901478,False,False,2025-07-20T17:36:17.814963,positive,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558721', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182004860,ir.bmi.bam.nativeweb,Melli Bank,عیسی,بسیار عالی و سریع میتوان همه کارهای بانکی رو انجام داد,5,2,3,۱۴۰۴/۰۴/۰۱,41901478,False,False,2025-07-20T17:36:17.814964,positive,"{'input_tokens': 150, 'output_tokens': 1, 'total_tokens': 151, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558732', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182003579,ir.bmi.bam.nativeweb,Melli Bank,صائب شریفی,عالیه از کارکردن باهاش لذت میبرم,5,2,3,۱۴۰۴/۰۴/۰۱,41901478,False,False,2025-07-20T17:36:17.814966,positive,"{'input_tokens': 150, 'output_tokens': 1, 'total_tokens': 151, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558740', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182000218,ir.bmi.bam.nativeweb,Melli Bank,Mojt@b@,عالییییییییی,5,2,3,۱۴۰۴/۰۴/۰۱,41901478,False,False,2025-07-20T17:36:20.986954,positive,"{'input_tokens': 145, 'output_tokens': 1, 'total_tokens': 146, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558748', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181993395,ir.bmi.bam.nativeweb,Melli Bank,درنای سفید,برنامه بسیار خوبیست,3,2,3,۱۴۰۴/۰۴/۰۱,41801449,False,False,2025-07-20T17:36:20.986956,positive,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558757', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181984368,ir.bmi.bam.nativeweb,Melli Bank,nia,کاملا راضی و عالیه,5,2,3,۱۴۰۴/۰۴/۰۱,41901478,False,False,2025-07-20T17:36:20.986971,positive,"{'input_tokens': 142, 'output_tokens': 1, 'total_tokens': 143, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558765', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
102520329,ir.bmi.bam.nativeweb,Melli Bank,کاربر,با عرض سلام، لطفا برای قسمت کارت به کارت تعرفه های کارمزد رو اضافه کنید یا اینکه قبل از انتقال وجه جمع مبلغ با کارمزد رو نشون بده. 🌱,5,2,2,۱۴۰۴/۰۴/۱۹,41901478,False,False,2025-07-20T17:36:24.175377,neutral,"{'input_tokens': 174, 'output_tokens': 1, 'total_tokens': 175, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558774', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182717896,ir.bmi.bam.nativeweb,Melli Bank,mohammad,بهترین همراه بانک کشور از لحاظ سرعت و دسترسی و اسان پذیری و پشتیبانی,5,2,2,۱۴۰۴/۰۴/۱۸,41901478,False,False,2025-07-20T17:36:24.175391,positive,"{'input_tokens': 154, 'output_tokens': 1, 'total_tokens': 155, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558783', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182706881,ir.bmi.bam.nativeweb,Melli Bank,شی شی,سلام چرا هرچی میخام ثبت نام کنم نمیشه همش میگه کدملی باید باتلفن یکی باشه برید بانک پیامک روفعال کنید 48 ساعت دیگه بیاید بام ثبت نام کنید در صورتی ک من پیامکم فعاله,1,1,2,۱۴۰۴/۰۴/۱۷,42001483,False,False,2025-07-20T17:36:24.175394,negative,"{'input_tokens': 189, 'output_tokens': 1, 'total_tokens': 190, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558790', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182706136,ir.bmi.bam.nativeweb,Melli Bank,ذبیح اله,عالیه من ازش راضی ام خدا خیرشون بده,5,2,2,۱۴۰۴/۰۴/۱۷,42001483,False,False,2025-07-20T17:36:24.175397,positive,"{'input_tokens': 149, 'output_tokens': 1, 'total_tokens': 150, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558798', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182704573,ir.bmi.bam.nativeweb,Melli Bank,کاربر,چندتا مشکل بزرگ داری که کاربری سخت میکنه. اکل این که موقعدحواله زدن و کارت به کارت باید cvv2 دستی وارد بشه و این برای کسایی که کارت زیاد دارن و حفظ نیستن خیلی بد. دوم این که صفحه اصلی برنامه خیلی شلوغ و غیر حرفه ایی چیدمان شده,3,1,2,۱۴۰۴/۰۴/۱۷,42001483,False,False,2025-07-20T17:36:24.175399,negative,"{'input_tokens': 208, 'output_tokens': 1, 'total_tokens': 209, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558806', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182545155,ir.bmi.bam.nativeweb,Melli Bank,mahsa,خوبه آخرین نسخه کی اومده و کی میاد,5,2,2,۱۴۰۴/۰۴/۱۳,41901478,False,True,2025-07-20T17:36:24.175401,neutral,"{'input_tokens': 148, 'output_tokens': 1, 'total_tokens': 149, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558815', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182190656,ir.bmi.bam.nativeweb,Melli Bank,خیلی خوب,عالی هست برنامه بام,5,2,2,۱۴۰۴/۰۴/۰۳,41901478,False,False,2025-07-20T17:36:24.175405,positive,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558824', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182012431,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,اپلیکیشن بام عالی هستش و امکان ثبت نام در سامانه بصورت غیرحضوری و بدون مراجعه به بانک با کارت بانکی و احرازهویت دیجیتال میتونید در اپلیکیشن بام ثبت نام کنید و امکان افتتاح حساب غیرحضوری در این اپلیکیشن فراهم است. و در اسن اپلیکیشن … امکانات دارد. با تشکراز سازنده اپلیکیشن بام,5,2,2,۱۴۰۴/۰۴/۰۱,41901478,False,False,2025-07-20T17:36:24.175407,positive,"{'input_tokens': 220, 'output_tokens': 1, 'total_tokens': 221, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558835', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181900518,ir.bmi.bam.nativeweb,Melli Bank,حمیدرضا,برنامه بسیار کاربردی می باشد,5,2,2,۱۴۰۴/۰۳/۳۱,41901478,False,False,2025-07-20T17:36:27.384937,positive,"{'input_tokens': 142, 'output_tokens': 1, 'total_tokens': 143, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558844', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182977131,ir.bmi.bam.nativeweb,Melli Bank,Ebiram,واقعا نرم افزار عالی و خوبیه,5,0,1,۱۴۰۴/۰۴/۲۶,42001483,False,False,2025-07-20T17:36:27.384943,positive,"{'input_tokens': 143, 'output_tokens': 1, 'total_tokens': 144, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558853', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182972217,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,سلام چرا اسکن کدملی کار نمیکنه اگه میشه. فعال کنید کارمردم راه بفته ممنون ازبرنامه بام,1,1,1,۱۴۰۴/۰۴/۲۶,42001483,False,True,2025-07-20T17:36:27.384944,negative,"{'input_tokens': 168, 'output_tokens': 1, 'total_tokens': 169, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558863', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182971028,ir.bmi.bam.nativeweb,Melli Bank,مترو,قسمت ثبت نام با احراز هویت دیجیتال افتضاحه سه روزه کار نمیکنه، یا خطایی رخ میده یا قسمت کارت ملی فعلا در دسترس نیست، یه ستاره هم زیادشه,1,1,1,۱۴۰۴/۰۴/۲۶,42001483,False,False,2025-07-20T17:36:27.384946,negative,"{'input_tokens': 181, 'output_tokens': 1, 'total_tokens': 182, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558872', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182968013,ir.bmi.bam.nativeweb,Melli Bank,رضا,سلام خسته نباشید چرا رسید کارت ملی تایید نمیشه,3,1,1,۱۴۰۴/۰۴/۲۶,42001483,False,False,2025-07-20T17:36:27.384948,negative,"{'input_tokens': 149, 'output_tokens': 1, 'total_tokens': 150, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558880', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182964913,ir.bmi.bam.nativeweb,Melli Bank,سجاد,دو روز واسه ثبت نام عکس کارت ملی میخام ثبت کنم خطا میده,1,1,1,۱۴۰۴/۰۴/۲۶,42001483,False,False,2025-07-20T17:36:27.384950,negative,"{'input_tokens': 152, 'output_tokens': 1, 'total_tokens': 153, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558888', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182962257,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,اصلا نمیشه یبت نامش کرد,1,1,1,۱۴۰۴/۰۴/۲۶,42001483,False,False,2025-07-20T17:36:30.464069,negative,"{'input_tokens': 144, 'output_tokens': 1, 'total_tokens': 145, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558898', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182956426,ir.bmi.bam.nativeweb,Melli Bank,کورش,خیلی کنده اصلا سامانه ثبت نامش نابوده اصلا کارت ملی و آپلود نمیکنه,1,1,1,۱۴۰۴/۰۴/۲۵,42001483,False,False,2025-07-20T17:36:30.464081,negative,"{'input_tokens': 158, 'output_tokens': 1, 'total_tokens': 159, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558906', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182954240,ir.bmi.bam.nativeweb,Melli Bank,موسی,خیلی خوب راضی هستم,5,0,1,۱۴۰۴/۰۴/۲۵,42001483,False,False,2025-07-20T17:36:30.464086,positive,"{'input_tokens': 142, 'output_tokens': 1, 'total_tokens': 143, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558915', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182953581,ir.bmi.bam.nativeweb,Melli Bank,Omid,خب برای احراز هویت دیجیتال، یه روشی هم برای کسانی که کارت ملی در دست ندارند بکنید، با این وضعیت تحویل کارت ملی ها، حداقل با کارت پایان خدمت یا گواهینامه هم بشه انجام داد.,1,1,1,۱۴۰۴/۰۴/۲۵,42001483,False,False,2025-07-20T17:36:30.464089,neutral,"{'input_tokens': 187, 'output_tokens': 1, 'total_tokens': 188, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558924', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182951943,ir.bmi.bam.nativeweb,Melli Bank,سعید,واقعا باید تاسف خورد برای بانکی که نمیتونه یه اپلیکیشن خودش رو ساپرت کنه,1,1,1,۱۴۰۴/۰۴/۲۵,42001483,False,False,2025-07-20T17:36:30.464090,negative,"{'input_tokens': 160, 'output_tokens': 1, 'total_tokens': 161, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558933', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
148873253,ir.bmi.bam.nativeweb,Melli Bank,علی,سلام لطفا حذف حساب رو اضافه کنید که حساب های اضافی رو حذف کنیم ممنون,5,1,1,۱۴۰۴/۰۴/۲۷,42001483,False,True,2025-07-20T17:36:30.464092,neutral,"{'input_tokens': 153, 'output_tokens': 1, 'total_tokens': 154, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558941', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182948641,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,واقعا افتضاح هست یه ماه داره میگه بعدا تلاش کنید,1,1,1,۱۴۰۴/۰۴/۲۵,42001483,False,False,2025-07-20T17:36:33.731400,negative,"{'input_tokens': 151, 'output_tokens': 1, 'total_tokens': 152, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558950', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182942469,ir.bmi.bam.nativeweb,Melli Bank,بابک,برنامه جالبی هست,5,1,1,۱۴۰۴/۰۴/۲۵,42001483,False,False,2025-07-20T17:36:33.731402,positive,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558959', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182924012,ir.bmi.bam.nativeweb,Melli Bank,Fareborz,با اینکه بعضی موقع هنگ می کنه ولی در کل قابل قبوله,4,0,1,۱۴۰۴/۰۴/۲۴,42001483,False,False,2025-07-20T17:36:33.731405,neutral,"{'input_tokens': 150, 'output_tokens': 1, 'total_tokens': 151, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558968', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182900402,ir.bmi.bam.nativeweb,Melli Bank,خودش,عالی هستش خیلی راضیم خدا از راضی باشه,5,1,1,۱۴۰۴/۰۴/۲۳,42001483,False,False,2025-07-20T17:36:33.731407,positive,"{'input_tokens': 149, 'output_tokens': 1, 'total_tokens': 150, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558977', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182891028,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,از همه نظر عالیه,5,0,1,۱۴۰۴/۰۴/۲۳,42001483,False,False,2025-07-20T17:36:33.731408,positive,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.558987', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182888076,ir.bmi.bam.nativeweb,Melli Bank,شهاب,عالی بینظیر,5,1,1,۱۴۰۴/۰۴/۲۳,41901478,False,False,2025-07-20T17:36:33.731410,positive,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559004', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182829606,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,برنامه خوبیه,5,1,1,۱۴۰۴/۰۴/۲۱,41901478,False,False,2025-07-20T17:36:33.731411,positive,"{'input_tokens': 139, 'output_tokens': 1, 'total_tokens': 140, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559014', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182754318,ir.bmi.bam.nativeweb,Melli Bank,مبین,برنامه مضخرف آشغال، میخوام که حساب باز کنم تو مرحله انتخاب شعبه بانک ارور میده، میگه آدرس محل سکونت انتخاب نشده، آخه یزید جایی نیست که محل سکونت رو وارد کنم، چیکار کنم؟ واقعا اعصاب خورد کنه باگ خیلی مضخرفیه,1,1,1,۱۴۰۴/۰۴/۱۹,42001483,False,False,2025-07-20T17:36:36.859279,negative,"{'input_tokens': 207, 'output_tokens': 1, 'total_tokens': 208, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559023', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182739629,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,بد نیست ولی کارمندان اصلا اخلاق ندارن شعبه اسکو سهند تبریز,3,0,1,۱۴۰۴/۰۴/۱۸,41901478,False,False,2025-07-20T17:36:36.859293,negative,"{'input_tokens': 154, 'output_tokens': 1, 'total_tokens': 155, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559031', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182680447,ir.bmi.bam.nativeweb,Melli Bank,majid,عالی عالی عالی. دمتون گرم,5,0,1,۱۴۰۴/۰۴/۱۷,41901478,False,False,2025-07-20T17:36:36.859296,positive,"{'input_tokens': 144, 'output_tokens': 1, 'total_tokens': 145, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559039', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182586428,ir.bmi.bam.nativeweb,Melli Bank,ناصر,انتقال وجه به راحتی انجام شد، متشکرم,4,1,1,۱۴۰۴/۰۴/۱۴,41901478,False,False,2025-07-20T17:36:36.859300,positive,"{'input_tokens': 148, 'output_tokens': 1, 'total_tokens': 149, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559047', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182565023,ir.bmi.bam.nativeweb,Melli Bank,بهزاد,برنامه کامل و خوبی هست,5,0,1,۱۴۰۴/۰۴/۱۳,41901478,False,False,2025-07-20T17:36:36.859303,positive,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559055', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182496525,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,عالی، راحت، کاربردی🤩🤩🤩🤩🤩,5,1,1,۱۴۰۴/۰۴/۱۱,41901478,False,False,2025-07-20T17:36:36.859310,positive,"{'input_tokens': 152, 'output_tokens': 1, 'total_tokens': 153, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559062', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182483460,ir.bmi.bam.nativeweb,Melli Bank,ماهان آریا,چرا پیامک رمز نمیاد؟ واقعا افتضاح شده دو هفته هست دارم هر روز دریافت رمز میزنم ولی نمیاد,1,1,1,۱۴۰۴/۰۴/۱۱,41901478,False,False,2025-07-20T17:36:36.859312,negative,"{'input_tokens': 164, 'output_tokens': 1, 'total_tokens': 165, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559070', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182145080,ir.bmi.bam.nativeweb,Melli Bank,mostafamokhtari,چند ساله من بام دارم، راضیم ازش,5,1,1,۱۴۰۴/۰۴/۰۳,41901478,False,False,2025-07-20T17:36:39.562168,positive,"{'input_tokens': 150, 'output_tokens': 1, 'total_tokens': 151, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559088', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182079583,ir.bmi.bam.nativeweb,Melli Bank,رویا خاتون,از آبشن های رایج کشور در حیطه عملیات بانکی موفق تره و میتونه عالی ترین باشه. با تشکر,5,0,1,۱۴۰۴/۰۴/۰۲,41901478,False,False,2025-07-20T17:36:39.562172,positive,"{'input_tokens': 164, 'output_tokens': 1, 'total_tokens': 165, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559096', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183053677,ir.bmi.bam.nativeweb,Melli Bank,شمال,اصلا ایراتور جواب نمیده بیش ازده بار زنگ زدم و مدتها منتظر شدم تا یک اشکالم را در مورد اثرانگشت بپرسم متاسفانه جواب نداد مرتب آهنگ پحش میکرد,2,0,0,۱۴۰۴/۰۴/۲۹,42001483,False,False,2025-07-20T17:36:39.562175,negative,"{'input_tokens': 188, 'output_tokens': 1, 'total_tokens': 189, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559104', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183052940,ir.bmi.bam.nativeweb,Melli Bank,لیلا,خیلی عالی هست من راضی هستم,5,0,0,۱۴۰۴/۰۴/۲۹,41201348,False,False,2025-07-20T17:36:39.562177,positive,"{'input_tokens': 144, 'output_tokens': 1, 'total_tokens': 145, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559111', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183050370,ir.bmi.bam.nativeweb,Melli Bank,امیررضا,عالی خیلی کار راه انداز,5,0,0,۱۴۰۴/۰۴/۲۹,41901478,False,False,2025-07-20T17:36:43.091217,positive,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559119', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183049639,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,عالی هست سپاسگزارم,5,0,0,۱۴۰۴/۰۴/۲۹,42001483,False,False,2025-07-20T17:36:43.091230,positive,"{'input_tokens': 143, 'output_tokens': 1, 'total_tokens': 144, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559127', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183048730,ir.bmi.bam.nativeweb,Melli Bank,hosseini,خیلی خوب است,5,0,0,۱۴۰۴/۰۴/۲۹,42001483,False,False,2025-07-20T17:36:43.091242,positive,"{'input_tokens': 139, 'output_tokens': 1, 'total_tokens': 140, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559137', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183047955,ir.bmi.bam.nativeweb,Melli Bank,abbaskhosravi,عالی سرعت بالا,5,0,0,۱۴۰۴/۰۴/۲۹,42001483,False,False,2025-07-20T17:36:43.091244,positive,"{'input_tokens': 139, 'output_tokens': 1, 'total_tokens': 140, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559145', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183047433,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,عالیه واقعا,5,0,0,۱۴۰۴/۰۴/۲۹,41901478,False,False,2025-07-20T17:36:43.091245,positive,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559153', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183046589,ir.bmi.bam.nativeweb,Melli Bank,شیدا,وام دهی شرایط بهتری داشته باشه,4,0,0,۱۴۰۴/۰۴/۲۹,41801449,False,False,2025-07-20T17:36:45.977243,negative,"{'input_tokens': 144, 'output_tokens': 1, 'total_tokens': 145, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559161', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183045297,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,سلام وخداقوت خداراشکر,5,0,0,۱۴۰۴/۰۴/۲۹,42001483,False,False,2025-07-20T17:36:45.977261,positive,"{'input_tokens': 144, 'output_tokens': 1, 'total_tokens': 145, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559168', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183043484,ir.bmi.bam.nativeweb,Melli Bank,gisoo,خیلی خوب وعالی,5,0,0,۱۴۰۴/۰۴/۲۹,42001483,False,False,2025-07-20T17:36:45.977267,positive,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559176', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183043386,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,عالی و سرعت بسیار بالا,5,0,0,۱۴۰۴/۰۴/۲۹,42001483,False,False,2025-07-20T17:36:49.271404,positive,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559184', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
183042720,ir.bmi.bam.nativeweb,Melli Bank,کاربر بی‌نام,بانک ملی بهترین بانک هست,5,0,0,۱۴۰۴/۰۴/۲۹,42001483,False,False,2025-07-20T17:36:49.271421,positive,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.559191', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
